"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  €","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  €","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
36.,"Super Ninja Fly Traps – Pack of 30 Adhesive Plant Traps, Effective Against Indoor Flies, Non-Toxic and Eco-Friendly Plant Insecticide, Up to 3 Months Lasting","B0B9H1JJ83","https://www.amazon.es/dp/B0B9H1JJ83?psc=1","https://m.media-amazon.com/images/I/91ecP0vJ6wL._AC_SY355_.jpg","Super Ninja",6.99,819,549,300,"5,613.12","3,829.83",157,37,"NL",4.59,1,4.1,"10,235",8,427,"Super Ninja ECO","Garden","Standard Envelope","FBA","12.80 x 2.40 x 7.40 cm",0.07,"N/A","Apr 26, 2023",,"No",35,"Super Ninja ECO"
11.,"Raid Essentials LED Fly Trap, Fruit Fly and Moth Repellent, No Insecticide, Safe for the Whole Family, Odourless and No Residues, Indoor Use, 1 Device and 1 Refill.","B0DVZR5YTK","https://www.amazon.es/dp/B0DVZR5YTK?psc=1","https://m.media-amazon.com/images/I/71DwElUQ6jL._AC_SY355_.jpg","Raid",9.99,204,131,50,"2,525.58","1,920.18",164,267,"N/A",4.03,3,3.9,311,7,6,,"Garden","Small Parcel","MFN","14.30 x 8.60 x 10.90 cm",0.13,"N/A","Mar 7, 2025",,"No",12,
30.,"VEYOFLY Trap Flying Insects Plug, Flies Fruit Indoor, Home Safe, Anti Insect Light, Mosquito Trap, Fruit Flies, Gnats, Fleas, Odorless (1 Devices + 3 Refills)","B0BJ1LXR8B","https://www.amazon.es/dp/B0BJ1LXR8B?psc=1","https://m.media-amazon.com/images/I/61bSrrB8izL._AC_SX355_.jpg","VEYOFLY",19.97,68,44,30,"1,524.21",885.23,158,"2,395","US",6.85,1,3.9,"14,642",9,142,"VEYOFLY ES","Garden","Small Parcel","FBA","12.19 x 6.10 x 9.30 cm",0.12,"N/A","Jul 23, 2024",,"No",20,"VEYOFLY ES"
57.,"60 Pieces Fly Traps, 40 x Fly Traps Strips and 20 x Yellow Mosquito Trap in Total, Traps Mosquito Insects","B0CQQVVQ4Z","https://www.amazon.es/dp/B0CQQVVQ4Z?psc=1","https://m.media-amazon.com/images/I/61gemehtxaL._SX342_.jpg","FEBCAT Catch",13.98,85,85,50,"1,149.24","1,148.28",105,"1,161","CN",4.12,2,4,572,6,19,"JIAZHIHENG","Garden","Large Envelope","FBA","21.20 x 3.30 x 20.90 cm",0.35,"N/A","Dec 21, 2023",,"No",27,"JIAZHIHENG"
10.,"Fruit Fly Trap ✯ Made in EU✯, Anti-Mosquito Indoor Kitchen, Traps Mosquitoes [Natural Remedy and No Insecticide]","B0D6B1G25M","https://www.amazon.es/dp/B0D6B1G25M?psc=1","https://m.media-amazon.com/images/I/61r-rcBXK1L._AC_SY355_.jpg","Repulseo",17.99,46,46,30,811.93,811.32,112,"2,255","FR","N/A",1,4,627,7,15,"Jaures Shop","Garden","Standard Parcel","FBA","44.60 x 11.90 x 16.30 cm",0.27,"N/A","Jun 19, 2024",,"No",21,"Jaures Shop"
21.,"VEYOFLY Fruit Fly Traps Indoor, Indoor Fly Trap, (1 Device + 3 Refills), Indoor Fly Hunting, Mosquito Traps, Safe Light Trap","B0BJ1FLRJ5","https://www.amazon.es/dp/B0BJ1FLRJ5?psc=1","https://m.media-amazon.com/images/I/61-woeI30zL._AC_SX355_.jpg","VEYOFLY",24.97,22,6,10,714.57,161.78,124,"1,752","US",7.61,1,3.9,"3,073",9,"N/A","VEYOFLY ES","Garden","Small Parcel","FBA","22.50 x 8.90 x 10.80 cm",0.31,"N/A","Jul 23, 2024",,"No",20,"VEYOFLY ES"
63.,"30 x Fly Paper Strips, TRIITECH Sticky Fly Traps for Indoor and Outdoor","B0DDH7TTBT","https://www.amazon.es/dp/B0DDH7TTBT?psc=1","https://m.media-amazon.com/images/I/813dO8YD9zL._AC_SY355_.jpg","TRIITECH",9.99,65,45,30,634.42,445.78,71,567,"CN",4.34,1,3.8,712,6,39,"Soaring Store","Garden","Standard Envelope","FBA","20.80 x 2.45 x 15.30 cm",0.24,"N/A","Aug 17, 2024",,"No",19,"Soaring Store"
22.,"Sticky Fly Trap Fly Trap Fruit 16 Rolls Fly Catcher Strips Fly Trap Mosquito Catcher for Greenhouse Garden Outdoor Indoor Non-Toxic","B07MQ4ZSZT","https://www.amazon.es/dp/B07MQ4ZSZT?psc=1","https://m.media-amazon.com/images/I/71CBXALvr6L._AC_SY355_.jpg","BaiYou",6.99,88,88,30,616.62,615.59,131,"1,140","CN",3.66,1,3.6,"9,745",9,13,"BAI-YOU","Garden","Standard Envelope","FBA","18.00 x 2.50 x 10.90 cm",0.14,"N/A","Jul 18, 2019",,"No",80,"BAI-YOU"
52.,"50 Pack Window Fly Traps, Fruit Fly Traps for Indoors, Sticky Fly Paper Strips, Fly Traps for Indoors Transparent","B09GVVTZ2M","https://www.amazon.es/dp/B09GVVTZ2M?psc=1","https://m.media-amazon.com/images/I/61FD64ZAg3L._AC_SY355_.jpg","LFSYS",23.74,18,12,"N/A",422.61,289.03,113,"19,856","AMZ",7.01,1,4.6,"7,478",7,74,"Amazon","Garden","Standard Envelope","AMZ","21.60 x 1.90 x 8.10 cm",0.22,"N/A","Jun 7, 2024",,"No",21,"Amazon"
37.,"Yellow Mosquito Stickers (Pack of 26)","B0FL62NQ15","https://www.amazon.es/dp/B0FL62NQ15?psc=1","https://m.media-amazon.com/images/I/71qLqsgaJ8L._AC_SY355_.jpg","COMPOLICY",5.89,66,66,50,392.24,389.21,37,410,"N/A",4.42,1,4.6,180,7,15,"Love star shop","Garden","Standard Envelope","FBA","13.90 x 1.70 x 13.50 cm",0.08,"N/A","Feb 8, 2026",,"No",1,"Love star shop"
7.,"Super Ninja Fruit Fly Traps - Pack of 4, Indoor Fly Trap, Home & Kitchen, Highly Effective Liquid Bait, Up to 3 Weeks Efficacy, Safe for Kids and Pets","B09SLX6GQS","https://www.amazon.es/dp/B09SLX6GQS?psc=1","https://m.media-amazon.com/images/I/91kTISCKjhL._AC_SY355_.jpg","Super Ninja",16.95,147,127,50,"2,731","2,146.7",150,680,"NL",6.14,1,3.7,"10,717",8,175,"Super Ninja ECO","Garden","Large Envelope","FBA","12.70 x 3.40 x 7.40 cm",0.12,"N/A","Jul 18, 2022",,"No",44,"Super Ninja ECO"
"7.1.","Fruit Fly Traps & Indoor - Super Ninja, Pack of 2 Traps with Liquid Bait + 10 Plant Insect Catcher, Toxic Free, Safe for Children and Pets, Protection up to 3 Months","B0DWTR65JD","https://www.amazon.es/dp/B0DWTR65JD?psc=1","https://m.media-amazon.com/images/I/91-5xTxROHL._AC_SY355_.jpg","Super Ninja",13.99,147,9,"N/A","2,731",129.38,165,680,"N/A",4.12,1,3.7,"10,717",8,173,"Super Ninja ECO","Garden","Large Envelope","FBA","18.30 x 3.80 x 13.20 cm",0.11,"N/A","May 21, 2025",,"No",10,"Super Ninja ECO"
"7.2.","Super Ninja Fruit Fly Traps - Pack of 12, Indoor Fly Trap, Home & Kitchen, Highly Effective Liquid Bait, Up to 3 Weeks Efficacy, Safe for Kids and Pets","B0C6M6DB5H","https://www.amazon.es/dp/B0C6M6DB5H?psc=1","https://m.media-amazon.com/images/I/913K+zA5vdL._AC_SY355_.jpg","Super Ninja",39.99,147,11,"N/A","2,731",454.39,151,680,"NL","N/A",1,3.7,"10,717",8,175,"Super Ninja ECO","Garden","Small Parcel","FBA","12.10 x 6.20 x 11.20 cm",0.37,"N/A","Aug 16, 2023",,"No",31,"Super Ninja ECO"
"66.1.","35 Pack Window Fly Traps, Fruit Fly Traps for Indoors, Sticky Paper Fly Strips, Fly Traps for Indoors, Clear","B0CLQH9D6D","https://www.amazon.es/dp/B0CLQH9D6D?psc=1","https://m.media-amazon.com/images/I/61Pxg91kuyL._AC_SY355_.jpg","LFSYS",18.71,17,7,"N/A",386.76,141.31,108,"6,418","N/A",4.34,1,4.6,"7,513",7,104,"Amazon","Garden","Standard Envelope","AMZ","21.50 x 1.20 x 12.60 cm",0.27,"N/A","Oct 2, 2024",,"No",17,"Amazon"
"66.2.","100 Pack Window Fly Traps, Fruit Fly Traps Indoor, Sticky Paper Fly Strips, Fly Traps for Indoor, Clear","B09GVV3QB8","https://www.amazon.es/dp/B09GVV3QB8?psc=1","https://m.media-amazon.com/images/I/61xcfDiPqZL._AC_SY355_.jpg","LFSYS",27.31,17,2,"N/A",386.76,63.11,103,"6,418","N/A",8.53,1,4.6,"7,513",7,104,"Amazon","Garden","Standard Envelope","AMZ","21.50 x 1.90 x 15.20 cm",0.42,"N/A","May 25, 2024",,"No",22,"Amazon"
